Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,rt,stimulus,key_press,test_part,correct_response,trial_type,trial_index,time_elapsed,internal_node_id,correct,success,browser_events,view_history,grid,target,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,correct_resp_button,resp_button,cumulative_RT,actual_triplet,triplet_type
237,1723463114120,12/08/2024 11:45:14,1723463116077,2,12/08/2024 13:45:16,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,390.40000000037253,,70,,,serial-reaction-time,236,285700,0.0-2361.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,45,2134,0,2,f,f,390.40000000037253,212,T
238,1723463114950,12/08/2024 11:45:14,1723463116908,2,12/08/2024 13:45:16,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,318.19999999925494,,74,,,serial-reaction-time,237,286532,0.0-2372.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,1,1,46,2134,0,3,j,j,318.19999999925494,123,H
239,1723463115879,12/08/2024 11:45:15,1723463117830,2,12/08/2024 13:45:17,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,407,,70,,,serial-reaction-time,238,287454,0.0-2383.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,47,2134,0,2,f,f,407,232,T
240,1723463116824,12/08/2024 11:45:16,1723463118731,2,12/08/2024 13:45:18,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,388.2999999988824,,76,,,serial-reaction-time,239,288355,0.0-2394.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,1,1,48,2134,0,4,l,l,388.2999999988824,324,H
241,1723463117743,12/08/2024 11:45:17,1723463119692,2,12/08/2024 13:45:19,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,447.69999999925494,,74,,,serial-reaction-time,240,289316,0.0-2405.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,49,2134,0,3,j,j,447.69999999925494,243,L
242,1723463118522,12/08/2024 11:45:18,1723463120451,2,12/08/2024 13:45:20,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,246.39999999850988,,70,,,serial-reaction-time,241,290075,0.0-2416.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,1,1,50,2134,0,2,f,f,246.39999999850988,432,H
243,1723463119436,12/08/2024 11:45:19,1723463121372,2,12/08/2024 13:45:21,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,404.90000000037253,,70,,,serial-reaction-time,242,290995,0.0-2427.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,51,2134,0,2,f,f,404.90000000037253,322,L
244,1723463120288,12/08/2024 11:45:20,1723463122227,2,12/08/2024 13:45:22,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,344,,83,,,serial-reaction-time,243,291851,0.0-2438.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,1,1,52,2134,0,1,s,s,344,221,H
245,1723463121181,12/08/2024 11:45:21,1723463123132,2,12/08/2024 13:45:23,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,391.69999999925494,,76,,,serial-reaction-time,244,292755,0.0-2449.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,53,2134,0,4,l,l,391.69999999925494,214,L
246,1723463122120,12/08/2024 11:45:22,1723463124051,2,12/08/2024 13:45:24,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,406.19999999925494,,76,,,serial-reaction-time,245,293675,0.0-2460.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",P,1,1,54,2134,0,3,j,l,406.19999999925494,143,H
247,1723463122241,12/08/2024 11:45:22,1723463124195,2,12/08/2024 13:45:24,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,133.60000000149012,,74,,,serial-reaction-time,246,293819,0.0-2461.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,1,0,54,2134,0,3,j,j,539.8000000007451,143,H
248,1723463123182,12/08/2024 11:45:23,1723463125138,2,12/08/2024 13:45:25,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,431.19999999925494,,83,,,serial-reaction-time,247,294762,0.0-2471.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,55,2134,0,1,s,s,431.19999999925494,431,L
249,1723463124139,12/08/2024 11:45:24,1723463126092,2,12/08/2024 13:45:26,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,440.80000000074506,,76,,,serial-reaction-time,248,295715,0.0-2482.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,1,1,56,2134,0,4,l,l,440.80000000074506,314,H
250,1723463125077,12/08/2024 11:45:25,1723463127028,2,12/08/2024 13:45:27,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,420.2999999988824,,74,,,serial-reaction-time,249,296651,0.0-2493.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,57,2134,0,3,j,j,420.2999999988824,143,H
251,1723463126072,12/08/2024 11:45:26,1723463128017,2,12/08/2024 13:45:28,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,478.7000000011176,,70,,,serial-reaction-time,250,297641,0.0-2504.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,1,1,58,2134,0,2,f,f,478.7000000011176,432,H
252,1723463127285,12/08/2024 11:45:27,1723463128857,2,12/08/2024 13:45:28,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,329.5,,70,,,serial-reaction-time,251,298481,0.0-2515.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,59,2134,0,2,f,f,329.5,322,L
253,1723463127771,12/08/2024 11:45:27,1723463129706,2,12/08/2024 13:45:29,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,337.69999999925494,,83,,,serial-reaction-time,252,299329,0.0-2526.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,1,1,60,2134,0,1,s,s,337.69999999925494,221,H
254,1723463128643,12/08/2024 11:45:28,1723463130570,2,12/08/2024 13:45:30,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,353.59999999962747,,70,,,serial-reaction-time,253,300194,0.0-2537.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,61,2134,0,2,f,f,353.59999999962747,212,T
255,1723463129555,12/08/2024 11:45:29,1723463131507,2,12/08/2024 13:45:31,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,423.40000000037253,,74,,,serial-reaction-time,254,301130,0.0-2548.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,1,1,62,2134,0,3,j,j,423.40000000037253,123,H
256,1723463130568,12/08/2024 11:45:30,1723463132369,2,12/08/2024 13:45:32,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,352.19999999925494,,74,,,serial-reaction-time,255,301993,0.0-2559.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,63,2134,0,3,j,j,352.19999999925494,233,L
257,1723463131370,12/08/2024 11:45:31,1723463133323,2,12/08/2024 13:45:33,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,441.09999999962747,,76,,,serial-reaction-time,256,302947,0.0-2570.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,1,1,64,2134,0,4,l,l,441.09999999962747,334,H
258,1723463132352,12/08/2024 11:45:32,1723463134301,2,12/08/2024 13:45:34,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,463.19999999925494,,70,,,serial-reaction-time,257,303925,0.0-2581.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,65,2134,0,2,f,f,463.19999999925494,342,L
259,1723463133268,12/08/2024 11:45:33,1723463135225,2,12/08/2024 13:45:35,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,414.90000000037253,,70,,,serial-reaction-time,258,304849,0.0-2592.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,1,1,66,2134,0,2,f,f,414.90000000037253,422,H
260,1723463134192,12/08/2024 11:45:34,1723463136136,2,12/08/2024 13:45:36,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,386.80000000074506,,83,,,serial-reaction-time,259,305760,0.0-2603.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,67,2134,0,1,s,s,386.80000000074506,221,H
261,1723463135093,12/08/2024 11:45:35,1723463137044,2,12/08/2024 13:45:37,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,394.40000000037253,,83,,,serial-reaction-time,260,306667,0.0-2614.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,1,1,68,2134,0,1,s,s,394.40000000037253,211,H
262,1723463136041,12/08/2024 11:45:36,1723463137989,2,12/08/2024 13:45:37,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,432,,74,,,serial-reaction-time,261,307613,0.0-2625.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,69,2134,0,3,j,j,432,113,H
263,1723463136979,12/08/2024 11:45:36,1723463138900,2,12/08/2024 13:45:38,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,398.7999999988824,,74,,,serial-reaction-time,262,308523,0.0-2636.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,1,1,70,2134,0,3,j,j,398.7999999988824,133,H
264,1723463138107,12/08/2024 11:45:38,1723463140061,2,12/08/2024 13:45:40,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,647.9000000003725,,83,,,serial-reaction-time,263,309684,0.0-2647.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,71,2134,0,1,s,s,647.9000000003725,331,L
265,1723463139116,12/08/2024 11:45:39,1723463141069,2,12/08/2024 13:45:41,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,495.69999999925494,,76,,,serial-reaction-time,264,310693,0.0-2658.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,1,1,72,2134,0,4,l,l,495.69999999925494,314,H
266,1723463140121,12/08/2024 11:45:40,1723463142048,2,12/08/2024 13:45:42,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,453.5,,74,,,serial-reaction-time,265,311671,0.0-2669.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,73,2134,0,3,j,j,453.5,143,H
267,1723463141030,12/08/2024 11:45:41,1723463142984,2,12/08/2024 13:45:42,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,419,,70,,,serial-reaction-time,266,312608,0.0-2680.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,1,1,74,2134,0,2,f,f,419,432,H
268,1723463141902,12/08/2024 11:45:41,1723463143843,2,12/08/2024 13:45:43,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,346.90000000037253,,70,,,serial-reaction-time,267,313467,0.0-2691.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,75,2134,0,2,f,f,346.90000000037253,322,L
269,1723463142776,12/08/2024 11:45:42,1723463144717,2,12/08/2024 13:45:44,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,360.7999999988824,,83,,,serial-reaction-time,268,314341,0.0-2702.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,1,1,76,2134,0,1,s,s,360.7999999988824,221,H
270,1723463143630,12/08/2024 11:45:43,1723463145580,2,12/08/2024 13:45:45,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,350.7000000011176,,83,,,serial-reaction-time,269,315204,0.0-2713.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,77,2134,0,1,s,s,350.7000000011176,211,H
271,1723463144491,12/08/2024 11:45:44,1723463146437,2,12/08/2024 13:45:46,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,345,,74,,,serial-reaction-time,270,316061,0.0-2724.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,1,1,78,2134,0,3,j,j,345,113,H
272,1723463145367,12/08/2024 11:45:45,1723463147300,2,12/08/2024 13:45:47,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,351.80000000074506,,76,,,serial-reaction-time,271,316924,0.0-2735.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,79,2134,0,4,l,l,351.80000000074506,134,L
273,1723463146184,12/08/2024 11:45:46,1723463148137,2,12/08/2024 13:45:48,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,319.09999999962747,,76,,,serial-reaction-time,272,317760,0.0-2746.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,1,1,80,2134,0,4,l,l,319.09999999962747,344,H
274,1723463151192,12/08/2024 11:45:51,1723463153151,2,12/08/2024 13:45:53,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,4632.300000000745,<h2>End of block 1</h2><br><p>Your accuracy: 93%</p><p>Your average response time: 408 ms</p><br><p class='message'><strong>Please try to be faster.</strong></p>,32,,,html-keyboard-response,273,322775,0.0-2757.0,,,[],,,,,,,,,,,,,,,
275,1723463152331,12/08/2024 11:45:52,1723463154264,2,12/08/2024 13:45:54,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,,"
    <p>Please place your fingers in this position on the keyboard:</p>
    <img src=/task/663873/37/asset/keyboard.bmp height='10%'>
    <h2>Please stay, the task will continue in a few seconds.<br><br>Please, when the first dog appears, continue the task immediately!</h2>",,,,html-keyboard-response,274,323888,0.0-2758.0,,,[],,,,,,,,,,,,,,,
276,1723463153240,12/08/2024 11:45:53,1723463155197,2,12/08/2024 13:45:55,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,918.5999999996275,,74,,,serial-reaction-time,275,324821,0.0-2759.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,2,1,1,2134,0,3,j,j,918.5999999996275,3,X
277,1723463154250,12/08/2024 11:45:54,1723463156181,2,12/08/2024 13:45:56,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,471.40000000037253,,70,,,serial-reaction-time,276,325804,0.0-2770.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,2,1,2,2134,0,2,f,f,471.40000000037253,32,X
278,1723463155149,12/08/2024 11:45:55,1723463157069,2,12/08/2024 13:45:57,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,375.5,,70,,,serial-reaction-time,277,326693,0.0-2781.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,2,1,3,2134,0,2,f,f,375.5,322,L
279,1723463155998,12/08/2024 11:45:55,1723463157941,2,12/08/2024 13:45:57,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,359.30000000074506,,83,,,serial-reaction-time,278,327565,0.0-2792.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,2,1,4,2134,0,1,s,s,359.30000000074506,221,H
280,1723463156894,12/08/2024 11:45:56,1723463158829,2,12/08/2024 13:45:58,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,375.19999999925494,,74,,,serial-reaction-time,279,328453,0.0-2803.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,2,1,5,2134,0,3,j,j,375.19999999925494,213,L
281,1723463157738,12/08/2024 11:45:57,1723463159654,2,12/08/2024 13:45:59,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,311.09999999962747,,74,,,serial-reaction-time,280,329278,0.0-2814.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,2,1,6,2134,0,3,j,j,311.09999999962747,133,H
282,1723463158546,12/08/2024 11:45:58,1723463160485,2,12/08/2024 13:46:00,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,308.19999999925494,,74,,,serial-reaction-time,281,330109,0.0-2825.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,2,1,7,2134,0,3,j,j,308.19999999925494,333,R
283,1723463159416,12/08/2024 11:45:59,1723463161333,2,12/08/2024 13:46:01,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,335.40000000037253,,76,,,serial-reaction-time,282,330957,0.0-2836.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,2,1,8,2134,0,4,l,l,335.40000000037253,334,H
284,1723463160224,12/08/2024 11:46:00,1723463162148,2,12/08/2024 13:46:02,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,302.5,,74,,,serial-reaction-time,283,331772,0.0-2847.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",R,2,1,9,2134,0,1,s,j,302.5,341,L
285,1723463160301,12/08/2024 11:46:00,1723463162253,2,12/08/2024 13:46:02,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,93.69999999925494,,83,,,serial-reaction-time,284,331876,0.0-2848.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,2,0,9,2134,0,1,s,s,396.19999999925494,341,L
286,1723463161147,12/08/2024 11:46:01,1723463163101,2,12/08/2024 13:46:03,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,336.5,,70,,,serial-reaction-time,285,332724,0.0-2858.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,2,1,10,2134,0,2,f,f,336.5,412,H
287,1723463162014,12/08/2024 11:46:02,1723463163970,2,12/08/2024 13:46:03,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,352,,83,,,serial-reaction-time,286,333594,0.0-2869.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,2,1,11,2134,0,1,s,s,352,121,T
288,1723463162910,12/08/2024 11:46:02,1723463164835,2,12/08/2024 13:46:04,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,340.19999999925494,,83,,,serial-reaction-time,287,334459,0.0-2880.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,2,1,12,2134,0,1,s,s,340.19999999925494,211,H
289,1723463163710,12/08/2024 11:46:03,1723463165652,2,12/08/2024 13:46:05,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,304.90000000037253,,74,,,serial-reaction-time,288,335276,0.0-2891.0-0.0,,,[],,"[[1,1,1,1]]","[0,3]",R,2,1,13,2134,0,4,l,j,304.90000000037253,114,L
290,1723463163944,12/08/2024 11:46:03,1723463165893,2,12/08/2024 13:46:05,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,229.59999999962747,,76,,,serial-reaction-time,289,335517,0.0-2892.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,2,0,13,2134,0,4,l,l,534.5,114,L
291,1723463164866,12/08/2024 11:46:04,1723463166823,2,12/08/2024 13:46:06,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,414.90000000037253,,74,,,serial-reaction-time,290,336446,0.0-2902.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,2,1,14,2134,0,3,j,j,414.90000000037253,143,H
